date,block_id,distance_km,return_seconds,first_seconds,trip_count,class,hydrogen_kg,return_hour
2026-08-25,Orange-41-Weekday-8fb10-1-09:57:00,11.133037001342393,37920,35820,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:00:00,11.133037001342393,38100,36000,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:05:00,11.133037001342393,38400,36300,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:10:00,11.133037001342393,38700,36600,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:15:00,11.133037001342393,39000,36900,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:20:00,11.133037001342393,39300,37200,1,LD,0.8349777751006794,10
2026-08-25,Orange-41-Weekday-8fb10-1-10:25:00,11.133037001342393,39600,37500,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:30:00,11.133037001342393,39900,37800,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:35:00,11.133037001342393,40200,38100,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:40:00,11.133037001342393,40500,38400,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:45:00,11.133037001342393,40800,38700,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:50:00,11.133037001342393,41100,39000,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-10:55:00,11.133037001342393,41400,39300,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-11:00:00,11.133037001342393,42000,39600,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-11:05:00,11.133037001342393,42300,39900,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-11:10:00,11.133037001342393,42600,40200,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-11:15:00,11.133037001342393,42900,40500,1,LD,0.8349777751006794,11
2026-08-25,Orange-41-Weekday-8fb10-1-11:20:00,11.133037001342393,43200,40800,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:25:00,11.133037001342393,43500,41100,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:30:00,11.133037001342393,43800,41400,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:35:00,11.133037001342393,44100,41700,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:40:00,11.133037001342393,44400,42000,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:45:00,11.133037001342393,44700,42300,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:50:00,11.133037001342393,45000,42600,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-11:55:00,11.133037001342393,45300,42900,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-12:00:00,11.133037001342393,45600,43200,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-12:05:00,11.133037001342393,45900,43500,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-12:10:00,11.133037001342393,46200,43800,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-12:15:00,11.133037001342393,46500,44100,1,LD,0.8349777751006794,12
2026-08-25,Orange-41-Weekday-8fb10-1-12:20:00,11.133037001342393,46800,44400,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:25:00,11.133037001342393,47100,44700,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:30:00,11.133037001342393,47400,45000,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:35:00,11.133037001342393,47700,45300,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:40:00,11.133037001342393,48000,45600,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:45:00,11.133037001342393,48300,45900,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:50:00,11.133037001342393,48600,46200,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-12:55:00,11.133037001342393,48900,46500,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-13:00:00,11.133037001342393,49200,46800,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-13:06:00,11.133037001342393,49560,47160,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-13:12:00,11.133037001342393,49920,47520,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-13:18:00,11.133037001342393,50280,47880,1,LD,0.8349777751006794,13
2026-08-25,Orange-41-Weekday-8fb10-1-13:24:00,11.133037001342393,50640,48240,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-13:30:00,11.133037001342393,51000,48600,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-13:36:00,11.133037001342393,51360,48960,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-13:42:00,11.133037001342393,51720,49320,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-13:48:00,11.133037001342393,52080,49680,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-13:54:00,11.133037001342393,52440,50040,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-14:00:00,11.133037001342393,53100,50400,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-14:06:00,11.133037001342393,53460,50760,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-14:12:00,11.133037001342393,53820,51120,1,LD,0.8349777751006794,14
2026-08-25,Orange-41-Weekday-8fb10-1-14:18:00,11.133037001342393,54180,51480,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:24:00,11.133037001342393,54540,51840,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:30:00,11.133037001342393,54900,52200,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:36:00,11.133037001342393,55260,52560,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:42:00,11.133037001342393,55620,52920,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:48:00,11.133037001342393,55980,53280,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-14:54:00,11.133037001342393,56340,53640,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:00:00,11.133037001342393,56700,54000,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:03:00,11.133037001342393,56880,54180,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:06:00,11.133037001342393,57060,54360,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:09:00,11.133037001342393,57240,54540,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:12:00,11.133037001342393,57420,54720,1,LD,0.8349777751006794,15
2026-08-25,Orange-41-Weekday-8fb10-1-15:15:00,11.133037001342393,57600,54900,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:18:00,11.133037001342393,57780,55080,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:21:00,11.133037001342393,57960,55260,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:24:00,11.133037001342393,58140,55440,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:27:00,11.133037001342393,58320,55620,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:30:00,11.133037001342393,58500,55800,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:33:00,11.133037001342393,58680,55980,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:36:00,11.133037001342393,58860,56160,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:39:00,11.133037001342393,59040,56340,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:42:00,11.133037001342393,59220,56520,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:45:00,11.133037001342393,59400,56700,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:48:00,11.133037001342393,59580,56880,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:51:00,11.133037001342393,59760,57060,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:54:00,11.133037001342393,59940,57240,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-15:57:00,11.133037001342393,60120,57420,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-16:00:00,11.133037001342393,60600,57600,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-16:03:00,11.133037001342393,60780,57780,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-16:06:00,11.133037001342393,60960,57960,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-16:09:00,11.133037001342393,61140,58140,1,LD,0.8349777751006794,16
2026-08-25,Orange-41-Weekday-8fb10-1-16:12:00,11.133037001342393,61320,58320,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:15:00,11.133037001342393,61500,58500,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:18:00,11.133037001342393,61680,58680,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:21:00,11.133037001342393,61860,58860,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:24:00,11.133037001342393,62040,59040,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:27:00,11.133037001342393,62220,59220,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:30:00,11.133037001342393,62400,59400,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:33:00,11.133037001342393,62580,59580,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:36:00,11.133037001342393,62760,59760,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:39:00,11.133037001342393,62940,59940,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:42:00,11.133037001342393,63120,60120,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:45:00,11.133037001342393,63300,60300,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:48:00,11.133037001342393,63480,60480,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:51:00,11.133037001342393,63660,60660,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:54:00,11.133037001342393,63840,60840,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-16:57:00,11.133037001342393,64020,61020,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-17:00:00,11.133037001342393,64200,61200,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-17:03:00,11.133037001342393,64380,61380,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-17:06:00,11.133037001342393,64560,61560,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-17:09:00,11.133037001342393,64740,61740,1,LD,0.8349777751006794,17
2026-08-25,Orange-41-Weekday-8fb10-1-17:12:00,11.133037001342393,64920,61920,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:15:00,11.133037001342393,65100,62100,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:18:00,11.133037001342393,65280,62280,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:21:00,11.133037001342393,65460,62460,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:24:00,11.133037001342393,65640,62640,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:27:00,11.133037001342393,65820,62820,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:30:00,11.133037001342393,66000,63000,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:33:00,11.133037001342393,66180,63180,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:36:00,11.133037001342393,66360,63360,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:39:00,11.133037001342393,66540,63540,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:42:00,11.133037001342393,66720,63720,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:45:00,11.133037001342393,66900,63900,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:48:00,11.133037001342393,67080,64080,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:51:00,11.133037001342393,67260,64260,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:54:00,11.133037001342393,67440,64440,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-17:57:00,11.133037001342393,67620,64620,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:00:00,11.133037001342393,67500,64800,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:03:00,11.133037001342393,67680,64980,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:06:00,11.133037001342393,67860,65160,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:09:00,11.133037001342393,68040,65340,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:12:00,11.133037001342393,68220,65520,1,LD,0.8349777751006794,18
2026-08-25,Orange-41-Weekday-8fb10-1-18:15:00,11.133037001342393,68400,65700,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:18:00,11.133037001342393,68580,65880,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:21:00,11.133037001342393,68760,66060,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:24:00,11.133037001342393,68940,66240,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:27:00,11.133037001342393,69120,66420,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:30:00,11.133037001342393,69300,66600,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:33:00,11.133037001342393,69480,66780,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:36:00,11.133037001342393,69660,66960,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:39:00,11.133037001342393,69840,67140,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:42:00,11.133037001342393,70020,67320,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:45:00,11.133037001342393,70200,67500,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:48:00,11.133037001342393,70380,67680,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:51:00,11.133037001342393,70560,67860,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:54:00,11.133037001342393,70740,68040,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-18:57:00,11.133037001342393,70920,68220,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-19:00:00,11.133037001342393,70800,68400,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-19:05:00,11.133037001342393,71100,68700,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-19:10:00,11.133037001342393,71400,69000,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-19:15:00,11.133037001342393,71700,69300,1,LD,0.8349777751006794,19
2026-08-25,Orange-41-Weekday-8fb10-1-19:20:00,11.133037001342393,72000,69600,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:25:00,11.133037001342393,72300,69900,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:30:00,11.133037001342393,72600,70200,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:35:00,11.133037001342393,72900,70500,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:40:00,11.133037001342393,73200,70800,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:45:00,11.133037001342393,73500,71100,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:50:00,11.133037001342393,73800,71400,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-19:55:00,11.133037001342393,74100,71700,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:00:00,11.133037001342393,74100,72000,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:05:00,11.133037001342393,74400,72300,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:10:00,11.133037001342393,74700,72600,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:15:00,11.133037001342393,75000,72900,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:20:00,11.133037001342393,75300,73200,1,LD,0.8349777751006794,20
2026-08-25,Orange-41-Weekday-8fb10-1-20:25:00,11.133037001342393,75600,73500,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:30:00,11.133037001342393,75900,73800,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:35:00,11.133037001342393,76200,74100,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:40:00,11.133037001342393,76500,74400,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:45:00,11.133037001342393,76800,74700,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:50:00,11.133037001342393,77100,75000,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-20:55:00,11.133037001342393,77400,75300,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:00:00,11.133037001342393,77700,75600,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:05:00,11.133037001342393,78000,75900,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:10:00,11.133037001342393,78300,76200,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:15:00,11.133037001342393,78600,76500,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:20:00,11.133037001342393,78900,76800,1,LD,0.8349777751006794,21
2026-08-25,Orange-41-Weekday-8fb10-1-21:25:00,11.133037001342393,79200,77100,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:30:00,11.133037001342393,79500,77400,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:35:00,11.133037001342393,79800,77700,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:40:00,11.133037001342393,80100,78000,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:45:00,11.133037001342393,80400,78300,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:50:00,11.133037001342393,80700,78600,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-21:55:00,11.133037001342393,81000,78900,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:00:00,11.133037001342393,81300,79200,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:05:00,11.133037001342393,81600,79500,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:10:00,11.133037001342393,81900,79800,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:15:00,11.133037001342393,82200,80100,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:20:00,11.133037001342393,82500,80400,1,LD,0.8349777751006794,22
2026-08-25,Orange-41-Weekday-8fb10-1-22:25:00,11.133037001342393,82800,80700,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:30:00,11.133037001342393,83100,81000,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:35:00,11.133037001342393,83400,81300,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:40:00,11.133037001342393,83700,81600,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:45:00,11.133037001342393,84000,81900,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:50:00,11.133037001342393,84300,82200,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-22:55:00,11.133037001342393,84600,82500,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:00:00,11.133037001342393,84600,82800,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:05:00,11.133037001342393,84900,83100,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:10:00,11.133037001342393,85200,83400,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:15:00,11.133037001342393,85500,83700,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:20:00,11.133037001342393,85800,84000,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:25:00,11.133037001342393,86100,84300,1,LD,0.8349777751006794,23
2026-08-25,Orange-41-Weekday-8fb10-1-23:30:00,11.133037001342393,86400,84600,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-23:35:00,11.133037001342393,86700,84900,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-23:40:00,11.133037001342393,87000,85200,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-23:45:00,11.133037001342393,87300,85500,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-23:50:00,11.133037001342393,87600,85800,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-23:55:00,11.133037001342393,87900,86100,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:00:00,11.133037001342393,88080,86400,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:04:00,11.133037001342393,88320,86640,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:08:00,11.133037001342393,88560,86880,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:12:00,11.133037001342393,88800,87120,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:16:00,11.133037001342393,89040,87360,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:20:00,11.133037001342393,89280,87600,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:24:00,11.133037001342393,89520,87840,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:28:00,11.133037001342393,89760,88080,1,LD,0.8349777751006794,0
2026-08-25,Orange-41-Weekday-8fb10-1-24:32:00,11.133037001342393,90000,88320,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:36:00,11.133037001342393,90240,88560,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:40:00,11.133037001342393,90480,88800,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:44:00,11.133037001342393,90720,89040,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:48:00,11.133037001342393,90960,89280,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:52:00,11.133037001342393,91200,89520,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-24:56:00,11.133037001342393,91440,89760,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-25:00:00,11.133037001342393,91680,90000,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-25:04:00,11.133037001342393,91920,90240,1,LD,0.8349777751006794,1
2026-08-25,Orange-41-Weekday-8fb10-1-25:08:00,11.133037001342393,92160,90480,1,LD,0.8349777751006794,1
2026-08-25,P712-1,76.52606648014842,33000,16200,11,LD,5.739454986011131,9
2026-08-25,P712-2,57.57578680023268,34740,18600,11,LD,4.3181840100174504,9
2026-08-25,P712-3,52.83557369906627,67440,52200,10,LD,3.96266802742997,18
2026-08-25,P712-4,72.90693857396118,71340,54000,12,LD,5.468020393047088,19
2026-08-25,P712-5,78.19593379186969,91020,72000,15,LD,5.864695034390227,1
2026-08-25,P713-10,71.21026777911612,81180,62100,14,LD,5.340770083433709,22
2026-08-25,P713-11,74.2355173680539,80640,67380,10,LD,5.567663802604042,22
2026-08-25,P713-12,103.9217945468579,53640,35100,14,LD,7.794134591014342,14
2026-08-25,P713-13,56.34730476867019,61020,45000,12,LD,4.226047857650264,16
2026-08-25,P713-6,47.72522348231341,32580,19500,9,LD,3.5793917611735058,9
2026-08-25,P713-7,55.899915083742094,44340,27900,12,LD,4.192493631280657,12
2026-08-25,P713-8,65.51482738765117,51540,33300,14,LD,4.9136120540738375,14
2026-08-25,P713-9,18.335045237961964,66480,60300,4,LD,1.3751283928471472,18
2026-08-25,Q201-1,57.87544033831727,41160,24600,14,LD,4.340658025373795,11
2026-08-25,Q201-2,59.37177100824953,79020,62100,16,LD,4.4528828256187145,21
2026-08-25,Q201-3,61.40375342274598,91740,77700,12,LD,4.605281506705948,1
2026-08-25,Q201-4,18.002638047181357,45960,41700,4,LD,1.3501978535386017,12
2026-08-25,Q201-5,53.10619534889437,61620,46500,12,LD,3.9829646511670775,17
2026-08-25,Q202-6,15.72674107765128,30660,25500,4,LD,1.179505580823846,8
2026-08-25,Q202-7,24.408340196349577,34020,26400,6,LD,1.8306255147262183,9
